day	p.value	method	C	CWM	RM	FRM	CWM-C	RM-C	RM-CWM	FRM-C	FRM-CWM	FRM-RM
1	0.009703068187646236	Kruskal-Wallis rank sum test	-1	-1.1999999999999993	-0.15000000000000036	-0.25	0.7666221170019224	0.07839496532904933	0.020608414069231504	0.1240123596433305	0.1048399350033215	0.543032073649076
3	0.005869898880225569	Kruskal-Wallis rank sum test	-0.24999999999999822	-1.0500000000000007	0.05000000000000071	0.049999999999998934	0.03564904414288294	0.8511841097382818	0.01928769896968334	0.8511841097382818	0.03564904414288294	0.8511841097382818
2	0.008193027104456642	Kruskal-Wallis rank sum test	0.20000000000000107	-1.0500000000000007	0.20000000000000284	-0.05000000000000071	0.03101445711327089	0.976909958431922	0.027137786833507094	0.891209426188707	0.07685408349025993	0.891209426188707
4	0.01960832574691779	Kruskal-Wallis rank sum test	0.29999999999999893	-0.5499999999999989	-1.1499999999999986	-0.8500000000000014	0.10773887908701853	0.04265206448215657	0.379887543428634	0.042968451392427866	0.379887543428634	0.9253419524207791
5	0.006002482839342288	Kruskal-Wallis rank sum test	-0.09999999999999964	-0.3000000000000007	-1.049999999999999	-1.200000000000001	0.48883239252178556	0.04104983039777157	0.04104983039777157	0.029903687525844776	0.029903687525844776	0.7786177188876373
6	0.01976188615276032	Kruskal-Wallis rank sum test	0	0	-0.7999999999999989	-1.0000000000000018	0.9491304162342524	0.15101926266079477	0.04779403671509076	0.15101926266079477	0.06879123160737366	0.9491304162342524
8	0.015749526496306062	Kruskal-Wallis rank sum test	-0.6500000000000004	0.15000000000000036	0.40000000000000036	-0.4499999999999993	0.062408440550507274	0.023076005631488743	0.30667086102037777	0.41786923556859934	0.44108646353485365	0.30667086102037777
