effects	Df	SumsOfSqs	MeanSqs	F.Model	R2	Pr(>F)
day	17	63.962247436343574	3.762485143314328	22.488790291452627	0.42229697404382727	9.99000999000999e-4
Residuals	523	87.50047043220873	0.16730491478433793	NA	0.5777030259561726	NA
Total	540	151.46271786855232	NA	NA	1	NA
