otu	statistic	p.value	parameter	method	WM	C	WMR	WMC	p.value.adj
Lachnospiraceae (OTU 133)	6.157894736842085	0.10417596274606754	3	Kruskal-Wallis rank sum test	0	0	0	0	0.22933546042942954
Ruminococcaceae (OTU 153)	6.157894736842085	0.10417596274606754	3	Kruskal-Wallis rank sum test	0	0	0	0	0.22933546042942954
Lachnospiraceae (OTU 184)	6.157894736842085	0.10417596274606754	3	Kruskal-Wallis rank sum test	0	0	0	0	0.22933546042942954
Coriobacteriaceae (OTU 204)	6.157894736842085	0.10417596274606754	3	Kruskal-Wallis rank sum test	0	0	0	0	0.22933546042942954
Porphyromonadaceae (OTU 6)	5.66690955850836	0.12898949505432583	3	Kruskal-Wallis rank sum test	0	0	0	0.001	0.2800015868252439
Enterorhabdus (OTU 109)	5.401707317073171	0.14463724471951014	3	Kruskal-Wallis rank sum test	0	0	5e-4	0	0.3101858983141302
Lachnospiraceae (OTU 150)	5.2631578947368265	0.15351096342182613	3	Kruskal-Wallis rank sum test	0	0	0	0	0.3252970415367268
Lachnospiraceae (OTU 123)	4.920573752943695	0.17770637257743804	3	Kruskal-Wallis rank sum test	0	0	0	0	0.37213805080922324
Porphyromonadaceae (OTU 7)	4.852588483888017	0.18291509616043242	3	Kruskal-Wallis rank sum test	0	0	0	0	0.3742400817995054
Clostridium (OTU 22)	4.87736572890022	0.18100044947638155	3	Kruskal-Wallis rank sum test	0	0	0	5e-4	0.3742400817995054
Bacteria (OTU 105)	4.263157894736744	0.23441416244373026	3	Kruskal-Wallis rank sum test	0	0	0	0	0.4741559194884544
Porphyromonadaceae (OTU 67)	3.9704781704782173	0.2646696505201177	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5293393010402354
Lactobacillus (OTU 13)	3.9390505432215597	0.268121228735299	3	Kruskal-Wallis rank sum test	0.009	0.002	0.0115	0.0075	0.5302842079431469
Porphyromonadaceae (OTU 10)	3.281288981289025	0.3502553720392524	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Ruminococcaceae (OTU 27)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Clostridiales (OTU 35)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Lachnospiraceae (OTU 41)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Lachnospiraceae (OTU 42)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Clostridium (OTU 51)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Ruminococcaceae (OTU 61)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Lachnospiraceae (OTU 64)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Lachnospiraceae (OTU 73)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Acetatifactor (OTU 78)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Lachnospiraceae (OTU 82)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Ruminococcus (OTU 93)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Clostridiales (OTU 115)	3.5405405405404755	0.31554208791887167	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Lachnospiraceae (OTU 128)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Clostridiales (OTU 137)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Lachnospiraceae (OTU 151)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Bacteria (OTU 168)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Lachnospiraceae (OTU 189)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Firmicutes (OTU 198)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Clostridiales (OTU 199)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Akkermansia (OTU 200)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Lachnospiraceae (OTU 205)	3.0612612612613113	0.3822759999810721	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Ruminococcaceae (OTU 207)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Clostridiales (OTU 226)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Lachnospiraceae (OTU 227)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Lachnospiraceae (OTU 239)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Lachnospiraceae (OTU 305)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Escherichia/Shigella (OTU 342)	3.4210526315789247	0.3311465972453229	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Butyricicoccus (OTU 402)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Lachnospiraceae (OTU 682)	2.9999999999999925	0.39162517627108984	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Dorea (OTU 686)	3.4210526315789247	0.3311465972453229	3	Kruskal-Wallis rank sum test	0	0	0	0	0.5761097634401157
Lachnospiraceae (OTU 29)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Bacteroidales (OTU 38)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Porphyromonadaceae (OTU 40)	2.0990990990990275	0.5520950432300878	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Bacteria (OTU 43)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Oscillibacter (OTU 45)	2.5278677462886967	0.4702758032032992	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Porphyromonadaceae (OTU 48)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Ruminococcaceae (OTU 54)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Porphyromonadaceae (OTU 80)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Porphyromonadaceae (OTU 87)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Ruminococcaceae (OTU 92)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Lachnospiraceae (OTU 94)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Ruminococcaceae (OTU 118)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Lachnospiraceae (OTU 125)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Clostridium (OTU 145)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Ruminococcaceae (OTU 147)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Clostridiales (OTU 173)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Veillonella (OTU 192)	2.0990990990990275	0.5520950432300878	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Faecalibacterium (OTU 262)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Parasutterella (OTU 356)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Bacteroides (OTU 361)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Lachnospiraceae (OTU 441)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Odoribacter (OTU 465)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Phascolarctobacterium (OTU 642)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Escherichia/Shigella (OTU 717)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Peptostreptococcaceae (OTU 753)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Prevotella (OTU 1110)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Escherichia/Shigella (OTU 1746)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Clostridium (OTU 2027)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Clostridium (OTU 2569)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Ruminococcaceae (OTU 3307)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Lactobacillus (OTU 3775)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Dysgonomonas (OTU 4978)	2.076923076922982	0.556595471560962	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6475424440382435
Dorea (OTU 134)	2.040017985611495	0.5641425037343363	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6520608160046225
Bifidobacterium (OTU 28)	1.9201292810161106	0.5891485035296313	3	Kruskal-Wallis rank sum test	0	0.001	0	5e-4	0.6668478221127264
Lachnospiraceae (OTU 33)	1.6666666666667056	0.6443698056370165	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6668478221127264
Bacteria (OTU 108)	1.6666666666667056	0.6443698056370165	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6668478221127264
Bacteroides (OTU 178)	1.8666666666666485	0.6005360648973225	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6668478221127264
Enterococcus (OTU 187)	1.6666666666667056	0.6443698056370165	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6668478221127264
Lactobacillus (OTU 221)	1.6666666666667056	0.6443698056370165	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6668478221127264
Bacteroides (OTU 237)	1.6666666666667056	0.6443698056370165	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6668478221127264
Bacteroides (OTU 256)	1.6666666666667056	0.6443698056370165	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6668478221127264
Alistipes (OTU 277)	1.6666666666667056	0.6443698056370165	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6668478221127264
Blautia (OTU 369)	1.6666666666667056	0.6443698056370165	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6668478221127264
Clostridium (OTU 405)	1.6666666666667056	0.6443698056370165	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6668478221127264
Dorea (OTU 467)	1.6666666666667056	0.6443698056370165	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6668478221127264
Clostridium (OTU 598)	1.6666666666667056	0.6443698056370165	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6668478221127264
Lachnospiraceae (OTU 1083)	1.6666666666667056	0.6443698056370165	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6668478221127264
Pectinatus (OTU 1136)	1.6666666666667056	0.6443698056370165	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6668478221127264
Clostridiales (OTU 1182)	1.6666666666667056	0.6443698056370165	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6668478221127264
Devosia (OTU 1748)	1.6666666666667056	0.6443698056370165	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6668478221127264
Lachnospiraceae (OTU 5275)	1.6666666666667056	0.6443698056370165	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6668478221127264
Ruminococcaceae (OTU 59)	1.578947368420935	0.6641727273084624	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6755585454908932
Clostridium (OTU 126)	1.578947368420935	0.6641727273084624	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6755585454908932
Ruminococcaceae (OTU 143)	1.578947368420935	0.6641727273084624	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6755585454908932
Lachnospiraceae (OTU 127)	1.556508875739616	0.6692908386411789	3	Kruskal-Wallis rank sum test	0	0	0	0	0.6768964163530106
Oscillibacter (OTU 57)	1.4038461538461717	0.7046334194818872	3	Kruskal-Wallis rank sum test	0	0	0	0	0.7086143992529713
Coriobacteriaceae (OTU 182)	0.2560728744939721	0.9680665483802467	3	Kruskal-Wallis rank sum test	0	0	0	0	0.9680665483802467
Lachnospiraceae (OTU 34)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Porphyromonadaceae (OTU 44)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Ruminococcaceae (OTU 50)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Clostridium_sensu (OTU 53)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Lachnospiraceae (OTU 63)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Lachnospiraceae (OTU 68)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Lachnospiraceae (OTU 71)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Acetatifactor (OTU 79)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Lachnospiraceae (OTU 85)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Anaeroplasma (OTU 89)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Lachnospiraceae (OTU 90)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Lachnospiraceae (OTU 95)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Firmicutes (OTU 96)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Clostridiales (OTU 97)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Ruminococcaceae (OTU 98)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Porphyromonadaceae (OTU 99)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Ruminococcaceae (OTU 100)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Ruminococcaceae (OTU 101)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Clostridiales (OTU 107)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Lachnospiraceae (OTU 112)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Lachnospiraceae (OTU 116)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Lachnospiraceae (OTU 117)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Oscillibacter (OTU 119)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Lachnospiraceae (OTU 121)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Porphyromonadaceae (OTU 122)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Lachnospiraceae (OTU 124)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
Firmicutes (OTU 129)	NaN	NaN	3	Kruskal-Wallis rank sum test	0	0	0	0	NaN
