effects	Df	SumsOfSqs	MeanSqs	F.Model	R2	Pr(>F)
group	3	21.94803532464314	7.316011774881047	83.47501867061821	0.21407288487968748	9.99000999000999e-4
day	19	29.4677326863948	1.5509332992839369	17.696005706157454	0.2874171858087515	9.99000999000999e-4
group:day	26	17.367621641413663	0.6679854477466793	7.621652266034241	0.16939725188531277	9.99000999000999e-4
Residuals	385	33.74260441250576	0.08764312834417082	NA	0.32911267742624833	NA
Total	433	102.52599406495736	NA	NA	1	NA
