effects	Df	SumsOfSqs	MeanSqs	F.Model	R2	Pr(>F)
sample_type	2	0.3993258496312498	0.1996629248156249	2.2102037503429055	0.10547495341489643	0.004995004995004995
unique_cage_no	2	2.4467551864413633	1.2233775932206816	13.54239274576744	0.6462676772512231	0.01098901098901099
sample_type:unique_cage_no	4	0.30753872643363644	0.07688468160840911	0.8510884621756671	0.08123098685902333	0.3966033966033966
Residuals	7	0.6323582038500003	0.09033688626428575	NA	0.167026382474857	NA
Total	15	3.78597796635625	NA	NA	1	NA
