otu	statistic	p.value	method	alternative	-5	1	p.value.adj
Oscillibacter (OTU 781)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
unknown (OTU 786)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Enterorhabdus (OTU 791)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
unknown (OTU 792)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Ruminococcaceae (OTU 798)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 806)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 832)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 844)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Enterobacteriaceae (OTU 867)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Bilophila (OTU 875)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Megasphaera (OTU 876)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 879)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Anaeroplasma (OTU 882)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 888)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Firmicutes (OTU 889)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 890)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 892)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Peptostreptococcaceae (OTU 894)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 896)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 904)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 906)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 908)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 912)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 938)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 952)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Escherichia/Shigella (OTU 961)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Enterobacteriaceae (OTU 973)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Dorea (OTU 1002)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 1061)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 1076)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Clostridiales (OTU 1077)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 1086)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Enterobacteriaceae (OTU 1110)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 1114)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 1125)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lactococcus (OTU 1143)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lactobacillus (OTU 1150)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lactobacillus (OTU 1157)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Clostridiales (OTU 1166)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lactobacillaceae (OTU 1181)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lactobacillales (OTU 1184)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 1194)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 1203)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 1261)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Clostridiales (OTU 1263)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Clostridiales (OTU 1271)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Clostridiaceae_ (OTU 1272)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 1278)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 1281)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Peptostreptococcaceae (OTU 1284)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Clostridium (OTU 1303)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 1339)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 1343)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Dysgonomonas (OTU 1350)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Bacteroidales (OTU 1358)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 1362)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 1378)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 1389)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 1409)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 1416)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Bacteroidales (OTU 1420)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 1421)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 1425)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 1454)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 1456)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Barnesiella (OTU 1465)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
unknown (OTU 1469)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
unknown (OTU 1531)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Bacteria (OTU 1539)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 1564)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Fusobacterium (OTU 1571)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Bacteroidetes (OTU 1612)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Ruminococcaceae (OTU 1683)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 1702)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Peptostreptococcaceae (OTU 1703)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Ruminococcaceae (OTU 1718)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Lachnospiraceae (OTU 1724)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 1733)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Prevotellaceae (OTU 1747)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 1752)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 1786)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 1789)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 1792)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 1793)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Firmicutes (OTU 1802)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 1827)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Alistipes (OTU 1829)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 1830)	1	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Porphyromonadaceae (OTU 1836)	0	1	Wilcoxon signed rank test with continuity correction	two.sided	0	0	1
Blautia (OTU 10)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Alistipes (OTU 68)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 130)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 133)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Anaerostipes (OTU 160)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 162)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 180)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Clostridiales (OTU 184)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Firmicutes (OTU 187)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Bacteroidales (OTU 191)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 200)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 203)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
unknown (OTU 206)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 207)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 208)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 212)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Anaerotruncus (OTU 213)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Bacteria (OTU 214)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 216)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Ruminococcaceae (OTU 217)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 222)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 223)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Olsenella (OTU 225)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Ruminococcaceae (OTU 228)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 230)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 236)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Blautia (OTU 240)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 242)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Coriobacteriaceae (OTU 245)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Firmicutes (OTU 247)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 249)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Staphylococcus (OTU 253)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Akkermansia (OTU 255)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 263)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 264)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Akkermansia (OTU 266)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Ruminococcaceae (OTU 272)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Firmicutes (OTU 275)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Butyricicoccus (OTU 276)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Erysipelotrichaceae (OTU 277)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Akkermansia (OTU 283)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 284)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 286)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 287)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 291)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 298)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Bacteria (OTU 299)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Akkermansia (OTU 303)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Firmicutes (OTU 304)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Akkermansia (OTU 305)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 306)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Coriobacteriaceae (OTU 310)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Dorea (OTU 311)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Clostridiales (OTU 320)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Bacteroides (OTU 323)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 327)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Bacteria (OTU 328)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 329)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 333)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Anaeroplasma (OTU 334)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 335)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Pseudomonas (OTU 336)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Ruminococcaceae (OTU 337)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Akkermansia (OTU 338)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Alistipes (OTU 339)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Ruminococcaceae (OTU 340)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Bacteria (OTU 341)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Clostridiales (OTU 342)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 343)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 345)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Enterococcus (OTU 349)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 352)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Clostridiales (OTU 353)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Anaerotruncus (OTU 355)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Clostridiales (OTU 358)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Clostridiales (OTU 359)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lactobacillus (OTU 360)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Bacteroidales (OTU 363)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 367)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 368)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 370)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 371)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Hungatella (OTU 372)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 374)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 376)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 378)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Clostridium (OTU 383)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Coriobacteriaceae (OTU 386)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Clostridiales (OTU 387)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Ruminococcaceae (OTU 388)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Bacteria (OTU 389)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 394)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Ruminococcaceae (OTU 395)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 396)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Pectinatus (OTU 397)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Bacteroides (OTU 398)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lactobacillus (OTU 400)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 401)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Ruminococcaceae (OTU 402)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 403)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 404)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 405)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Ruminococcaceae (OTU 408)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Clostridium_sensu (OTU 409)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 410)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 412)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Escherichia/Shigella (OTU 415)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Enterobacteriaceae (OTU 416)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Ruminococcaceae (OTU 417)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Dialister (OTU 418)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Megasphaera (OTU 419)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Chitinophagaceae (OTU 420)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Prevotella (OTU 421)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Ruminococcaceae (OTU 423)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 425)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 428)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Listeria (OTU 429)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Clostridia (OTU 433)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 435)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Anaerotruncus (OTU 436)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 437)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Coriobacteriaceae (OTU 438)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Clostridiales (OTU 441)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 442)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 443)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 444)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 445)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 446)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 447)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Blautia (OTU 448)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
unknown (OTU 449)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 450)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 451)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Anaerotruncus (OTU 452)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Erysipelotrichaceae (OTU 453)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Erysipelotrichaceae (OTU 454)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Ralstonia (OTU 456)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 457)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 459)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 460)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Clostridium (OTU 462)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 465)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Bacteroidetes (OTU 466)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Alistipes (OTU 467)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Akkermansia (OTU 468)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Akkermansia (OTU 469)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Akkermansia (OTU 470)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 471)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 472)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 475)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 476)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 477)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 478)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 479)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 481)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 482)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Dorea (OTU 484)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Dorea (OTU 485)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 486)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 487)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 488)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 489)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Barnesiella (OTU 490)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Porphyromonadaceae (OTU 492)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 493)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 494)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 495)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Atopostipes (OTU 496)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Clostridiales (OTU 497)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 499)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 501)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Turicibacter (OTU 502)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Lachnospiraceae (OTU 503)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
Ruminococcaceae (OTU 504)	0	NaN	Wilcoxon signed rank test with continuity correction	two.sided	0	0	NaN
