perf_metric,perf_metric_diff,names,method,perf_metric_name,seed
0.9153333333333333,0.0013333333333332975,Otu0024,svmRadial,AUC,100
0.9147222222222221,0.0019444444444445264,Otu0031,svmRadial,AUC,100
0.9166666666666665,1.1102230246251565e-16,Otu0122,svmRadial,AUC,100
0.9166666666666665,1.1102230246251565e-16,Otu0047,svmRadial,AUC,100
0.9165555555555556,1.1111111111106187e-4,Otu0016,svmRadial,AUC,100
0.9113611111111111,0.005305555555555563,Otu0073,svmRadial,AUC,100
0.9166666666666665,1.1102230246251565e-16,Otu0064,svmRadial,AUC,100
0.9041666666666667,0.012499999999999956,Otu0041,svmRadial,AUC,100
0.9162222222222222,4.444444444444695e-4,Otu0029,svmRadial,AUC,100
0.9161666666666666,5.00000000000056e-4,Otu0108,svmRadial,AUC,100
0.9109583333333333,0.005708333333333315,Otu0088,svmRadial,AUC,100
0.9119305555555556,0.004736111111111052,Otu0086,svmRadial,AUC,100
0.9154166666666665,0.0012500000000000844,Otu0120,svmRadial,AUC,100
0.9136111111111112,0.003055555555555478,Otu0011,svmRadial,AUC,100
0.9151944444444444,0.0014722222222222081,Otu0039,svmRadial,AUC,100
0.9156944444444445,9.722222222221522e-4,Otu0193,svmRadial,AUC,100
0.9159722222222222,6.94444444444442e-4,Otu0068,svmRadial,AUC,100
0.91625,4.166666666666208e-4,Otu0092,svmRadial,AUC,100
0.9107500000000001,0.00591666666666657,Otu0063,svmRadial,AUC,100
0.9129791666666667,0.0036874999999999547,Otu0097,svmRadial,AUC,100
0.9161388888888888,5.277777777777937e-4,Otu0076,svmRadial,AUC,100
0.9163055555555555,3.6111111111114536e-4,Otu0060,svmRadial,AUC,100
0.9158333333333333,8.333333333333526e-4,Otu0008,svmRadial,AUC,100
0.9161111111111111,5.555555555555314e-4,Otu0127,svmRadial,AUC,100
0.9158611111111111,8.055555555555038e-4,Otu0138,svmRadial,AUC,100
0.9145416666666667,0.0021249999999999325,Otu0022,svmRadial,AUC,100
0.9163055555555555,3.6111111111114536e-4,Otu0161,svmRadial,AUC,100
0.9164722222222221,1.9444444444449704e-4,Otu0043,svmRadial,AUC,100
0.9166388888888889,2.777777777773771e-5,Otu0094,svmRadial,AUC,100
0.9191944444444444,-0.0025277777777777954,Otu0160,svmRadial,AUC,100
0.9041805555555555,0.012486111111111087,Otu0038,svmRadial,AUC,100
0.9170277777777777,-3.6111111111103433e-4,Otu0109,svmRadial,AUC,100
0.9150694444444444,0.0015972222222222499,Otu0020,svmRadial,AUC,100
0.9157916666666667,8.749999999999591e-4,Otu0110,svmRadial,AUC,100
0.9148472222222221,0.0018194444444444846,Otu0080,svmRadial,AUC,100
0.9161388888888888,5.277777777777937e-4,Otu0045,svmRadial,AUC,100
0.9187222222222222,-0.0020555555555555882,Otu0006,svmRadial,AUC,100
0.9055972222222222,0.011069444444444465,Otu0010,svmRadial,AUC,100
0.9160277777777778,6.388888888888555e-4,Otu0113,svmRadial,AUC,100
0.9180138888888888,-0.0013472222222221664,Otu0014,svmRadial,AUC,100
0.9137777777777778,0.0028888888888888298,Otu0037,svmRadial,AUC,100
0.9159999999999999,6.666666666667043e-4,Otu0111,svmRadial,AUC,100
0.9134444444444445,0.0032222222222221264,Otu0114,svmRadial,AUC,100
0.9153333333333333,0.0013333333333332975,Otu0104,svmRadial,AUC,100
0.919888888888889,-0.0032222222222223484,Otu0065,svmRadial,AUC,100
0.916861111111111,-1.9444444444438602e-4,Otu0001,svmRadial,AUC,100
0.9160555555555555,6.111111111111178e-4,Otu0082,svmRadial,AUC,100
0.9106527777777778,0.006013888888888874,Otu0056,svmRadial,AUC,100
0.9151944444444444,0.0014722222222222081,Otu0055,svmRadial,AUC,100
0.8160277777777778,-0.007694444444444448,Otu0082,svmRadial,AUC,101
0.7840833333333334,0.024249999999999994,Otu0064,svmRadial,AUC,101
0.8009999999999999,0.007333333333333414,Otu0051,svmRadial,AUC,101
0.77875,0.029583333333333295,Otu0114,svmRadial,AUC,101
0.8081388888888889,1.9444444444449704e-4,Otu0165,svmRadial,AUC,101
0.8066944444444444,0.0016388888888889674,Otu0094,svmRadial,AUC,101
0.8085,-1.666666666666483e-4,Otu0065,svmRadial,AUC,101
0.8053333333333333,0.0030000000000000027,Otu0180,svmRadial,AUC,101
0.8050277777777777,0.0033055555555556726,Otu0069,svmRadial,AUC,101
0.8077500000000001,5.833333333332691e-4,Otu0068,svmRadial,AUC,101
0.7962222222222222,0.012111111111111184,Otu0066,svmRadial,AUC,101
0.7956805555555556,0.012652777777777735,Otu0118,svmRadial,AUC,101
0.8124444444444444,-0.004111111111111065,Otu0003,svmRadial,AUC,101
0.7900833333333332,0.0182500000000001,Otu0036,svmRadial,AUC,101
0.8068888888888889,0.0014444444444444704,Otu0009,svmRadial,AUC,101
0.8052777777777778,0.003055555555555589,Otu0115,svmRadial,AUC,101
0.8142083333333333,-0.005874999999999964,Otu0151,svmRadial,AUC,101
0.8000833333333333,0.00825000000000009,Otu0131,svmRadial,AUC,101
0.8072499999999999,0.001083333333333436,Otu0117,svmRadial,AUC,101
0.8076666666666666,6.666666666667043e-4,Otu0034,svmRadial,AUC,101
0.8065555555555555,0.001777777777777878,Otu0160,svmRadial,AUC,101
0.806861111111111,0.0014722222222223191,Otu0163,svmRadial,AUC,101
0.8023472222222222,0.0059861111111111365,Otu0060,svmRadial,AUC,101
0.8073888888888888,9.444444444445255e-4,Otu0153,svmRadial,AUC,101
0.8070833333333333,0.0012500000000000844,Otu0055,svmRadial,AUC,101
0.8078611111111111,4.722222222222072e-4,Otu0015,svmRadial,AUC,101
0.8073888888888888,9.444444444445255e-4,Otu0086,svmRadial,AUC,101
0.8077777777777777,5.555555555556424e-4,Otu0116,svmRadial,AUC,101
0.8059444444444444,0.002388888888888996,Otu0050,svmRadial,AUC,101
0.8068888888888889,0.0014444444444444704,Otu0127,svmRadial,AUC,101
0.8079722222222222,3.6111111111114536e-4,Otu0079,svmRadial,AUC,101
0.8072222222222222,0.0011111111111111738,Otu0108,svmRadial,AUC,101
0.80775,5.833333333333801e-4,Otu0047,svmRadial,AUC,101
0.7990277777777777,0.009305555555555678,Otu0073,svmRadial,AUC,101
0.8092222222222222,-8.88888888888828e-4,Otu0113,svmRadial,AUC,101
0.79125,0.01708333333333334,Otu0048,svmRadial,AUC,101
0.8072222222222222,0.0011111111111111738,Otu0161,svmRadial,AUC,101
0.8066111111111112,0.0017222222222221806,Otu0106,svmRadial,AUC,101
0.8059166666666667,0.0024166666666666226,Otu0169,svmRadial,AUC,101
0.8029999999999999,0.005333333333333412,Otu0101,svmRadial,AUC,101
0.8066944444444444,0.0016388888888889674,Otu0098,svmRadial,AUC,101
0.8062222222222222,0.0021111111111111747,Otu0119,svmRadial,AUC,101
0.803111111111111,0.00522222222222235,Otu0008,svmRadial,AUC,101
0.8046666666666666,0.003666666666666707,Otu0081,svmRadial,AUC,101
0.8036388888888888,0.0046944444444445566,Otu0023,svmRadial,AUC,101
0.7835555555555556,0.024777777777777787,Otu0006,svmRadial,AUC,101
0.80825,8.333333333332416e-5,Otu0044,svmRadial,AUC,101
0.7814166666666666,0.0269166666666667,Otu0010,svmRadial,AUC,101
0.7983611111111111,0.009972222222222271,Otu0083,svmRadial,AUC,101
0.8048888888888888,0.003444444444444583,Otu0029,svmRadial,AUC,101
0.8075555555555556,7.777777777777661e-4,Otu0138,svmRadial,AUC,101
0.7710416666666667,0.03729166666666661,Otu0041,svmRadial,AUC,101
0.8067777777777778,0.0015555555555555323,Otu0049,svmRadial,AUC,101
0.7965416666666667,0.011791666666666645,Otu0129,svmRadial,AUC,101
0.8057499999999999,0.002583333333333493,Otu0084,svmRadial,AUC,101
0.8110277777777778,-0.0026944444444444438,Otu0150,svmRadial,AUC,101
0.806861111111111,0.0014722222222223191,Otu0167,svmRadial,AUC,101
0.8028749999999999,0.005458333333333454,Otu0075,svmRadial,AUC,101
0.8075,8.333333333333526e-4,Otu0074,svmRadial,AUC,101
0.8023194444444444,0.006013888888888985,Otu0128,svmRadial,AUC,101
0.801861111111111,0.006472222222222324,Otu0031,svmRadial,AUC,101
0.8075,8.333333333333526e-4,Otu0025,svmRadial,AUC,101
0.8120416666666667,-0.0037083333333333135,Otu0017,svmRadial,AUC,101
0.826,-0.01766666666666661,Otu0104,svmRadial,AUC,101
0.8079722222222222,3.6111111111114536e-4,Otu0181,svmRadial,AUC,101
0.8029999999999999,0.005333333333333412,Otu0076,svmRadial,AUC,101
0.8021944444444443,0.006138888888889027,Otu0033,svmRadial,AUC,101
0.79775,0.010583333333333389,Otu0028,svmRadial,AUC,101
0.8069444444444445,0.001388888888888884,Otu0126,svmRadial,AUC,101
0.8060833333333334,0.0022499999999999742,Otu0032,svmRadial,AUC,101
0.8072777777777778,0.0010555555555555873,Otu0254,svmRadial,AUC,101
0.8083333333333332,1.1102230246251565e-16,Otu0021,svmRadial,AUC,101
0.8086944444444444,-3.6111111111103433e-4,Otu0052,svmRadial,AUC,101
0.803611111111111,0.004722222222222294,Otu0056,svmRadial,AUC,101
0.8059999999999999,0.0023333333333334094,Otu0020,svmRadial,AUC,101
0.8055555555555555,0.002777777777777879,Otu0062,svmRadial,AUC,101
0.8071666666666667,0.0011666666666666492,Otu0121,svmRadial,AUC,101
0.8017361111111111,0.006597222222222254,Otu0110,svmRadial,AUC,101
0.7857222222222222,0.022611111111111137,Otu0038,svmRadial,AUC,101
0.8082777777777779,5.555555555547542e-5,Otu0080,svmRadial,AUC,101
0.8077222222222222,6.111111111111178e-4,Otu0090,svmRadial,AUC,101
0.8090277777777777,-6.94444444444331e-4,Otu0088,svmRadial,AUC,101
0.8040833333333333,0.004250000000000087,Otu0002,svmRadial,AUC,101
0.804472222222222,0.003861111111111315,Otu0061,svmRadial,AUC,101
0.8078333333333333,5.00000000000056e-4,Otu0016,svmRadial,AUC,101
0.8031388888888888,0.0051944444444445015,Otu0059,svmRadial,AUC,101
0.8100277777777778,-0.0016944444444444429,Otu0039,svmRadial,AUC,101
0.8031666666666666,0.005166666666666764,Otu0011,svmRadial,AUC,101
0.8145555555555555,-0.006222222222222129,Otu0070,svmRadial,AUC,101
0.8075277777777776,8.055555555557259e-4,Otu0007,svmRadial,AUC,101
0.80825,8.333333333332416e-5,Otu0057,svmRadial,AUC,101
0.7992083333333333,0.00912500000000005,Otu0078,svmRadial,AUC,101
0.8072777777777778,0.0010555555555555873,Otu0095,svmRadial,AUC,101
0.8049444444444444,0.0033888888888889968,Otu0004,svmRadial,AUC,101
0.8079999999999999,3.3333333333340764e-4,Otu0142,svmRadial,AUC,101
0.8156944444444444,-0.0073611111111110406,Otu0022,svmRadial,AUC,101
0.806861111111111,0.0014722222222223191,Otu0193,svmRadial,AUC,101
0.8067222222222221,0.0016111111111112297,Otu0037,svmRadial,AUC,101
0.8082222222222222,1.1111111111117289e-4,Otu0026,svmRadial,AUC,101
0.8058888888888889,0.0024444444444444713,Otu0103,svmRadial,AUC,101
0.8044999999999999,0.0038333333333334663,Otu0045,svmRadial,AUC,101
0.7968055555555555,0.011527777777777803,Otu0013,svmRadial,AUC,101
0.8043055555555554,0.004027777777777963,Otu0024,svmRadial,AUC,101
0.7992777777777778,0.009055555555555594,Otu0014,svmRadial,AUC,101
0.8049166666666666,0.0034166666666667345,Otu0111,svmRadial,AUC,101
0.8079999999999999,3.3333333333340764e-4,Otu0040,svmRadial,AUC,101
0.8094444444444444,-0.0011111111111110628,Otu0005,svmRadial,AUC,101
0.8033611111111111,0.004972222222222267,Otu0097,svmRadial,AUC,101
0.7946944444444444,0.013638888888888978,Otu0092,svmRadial,AUC,101
0.8078611111111111,4.722222222222072e-4,Otu0063,svmRadial,AUC,101
0.8052222222222223,0.0031111111111110645,Otu0091,svmRadial,AUC,101
0.80125,0.00708333333333333,Otu0072,svmRadial,AUC,101
0.8090555555555555,-7.222222222221797e-4,Otu0125,svmRadial,AUC,101
0.8035,0.004833333333333356,Otu0077,svmRadial,AUC,101
0.8071388888888889,0.001194444444444498,Otu0122,svmRadial,AUC,101
0.7989722222222223,0.009361111111111042,Otu0133,svmRadial,AUC,101
0.8049444444444444,0.0033888888888889968,Otu0046,svmRadial,AUC,101
0.8066944444444444,0.0016388888888889674,Otu0054,svmRadial,AUC,101
0.8078333333333333,5.00000000000056e-4,Otu0027,svmRadial,AUC,101
0.8078611111111111,4.722222222222072e-4,Otu0043,svmRadial,AUC,101
0.7883472222222223,0.019986111111111038,Otu0120,svmRadial,AUC,101
0.8059999999999999,0.0023333333333334094,Otu0030,svmRadial,AUC,101
0.8036666666666666,0.004666666666666708,Otu0102,svmRadial,AUC,101
0.8122222222222222,-0.0038888888888888307,Otu0001,svmRadial,AUC,101
0.80275,0.0055833333333333846,Otu0109,svmRadial,AUC,101
0.8555694444444445,-1.3888888888868856e-5,Otu0103,svmRadial,AUC,102
0.8526666666666667,0.002888888888888941,Otu0051,svmRadial,AUC,102
0.8550833333333334,4.722222222222072e-4,Otu0037,svmRadial,AUC,102
0.8428888888888889,0.012666666666666715,Otu0098,svmRadial,AUC,102
0.8547638888888889,7.91666666666746e-4,Otu0008,svmRadial,AUC,102
0.8548472222222223,7.083333333333108e-4,Otu0052,svmRadial,AUC,102
0.8482222222222222,0.007333333333333414,Otu0150,svmRadial,AUC,102
0.8468888888888888,0.008666666666666822,Otu0017,svmRadial,AUC,102
0.8549722222222224,5.833333333332691e-4,Otu0127,svmRadial,AUC,102
0.8543611111111111,0.001194444444444498,Otu0022,svmRadial,AUC,102
0.8549027777777778,6.527777777778354e-4,Otu0048,svmRadial,AUC,102
0.8544722222222222,0.001083333333333436,Otu0034,svmRadial,AUC,102
0.8507222222222223,0.004833333333333356,Otu0078,svmRadial,AUC,102
0.85575,-1.9444444444438602e-4,Otu0039,svmRadial,AUC,102
0.8553055555555557,2.4999999999997247e-4,Otu0138,svmRadial,AUC,102
0.8443333333333334,0.011222222222222245,Otu0133,svmRadial,AUC,102
0.8550833333333334,4.722222222222072e-4,Otu0167,svmRadial,AUC,102
0.8531805555555556,0.002375000000000016,Otu0060,svmRadial,AUC,102
0.8543055555555555,0.0012500000000000844,Otu0077,svmRadial,AUC,102
0.8535555555555555,0.002000000000000113,Otu0004,svmRadial,AUC,102
0.8556111111111112,-5.5555555555586444e-5,Otu0073,svmRadial,AUC,102
0.8544722222222222,0.001083333333333436,Otu0028,svmRadial,AUC,102
0.8535416666666668,0.0020138888888888706,Otu0181,svmRadial,AUC,102
0.852,0.003555555555555645,Otu0043,svmRadial,AUC,102
0.8558055555555556,-2.4999999999997247e-4,Otu0007,svmRadial,AUC,102
0.8519166666666668,0.003638888888888858,Otu0117,svmRadial,AUC,102
0.8451666666666666,0.010388888888889003,Otu0056,svmRadial,AUC,102
0.8555555555555556,0,Otu0003,svmRadial,AUC,102
0.8567500000000001,-0.001194444444444498,Otu0081,svmRadial,AUC,102
0.8549444444444445,6.111111111111178e-4,Otu0104,svmRadial,AUC,102
0.8520138888888888,0.003541666666666776,Otu0097,svmRadial,AUC,102
0.852513888888889,0.0030416666666666092,Otu0031,svmRadial,AUC,102
0.8518055555555556,0.003750000000000031,Otu0088,svmRadial,AUC,102
0.85625,-6.94444444444331e-4,Otu0131,svmRadial,AUC,102
0.8542638888888889,0.001291666666666691,Otu0027,svmRadial,AUC,102
0.8555555555555556,0,Otu0110,svmRadial,AUC,102
0.844486111111111,0.011069444444444576,Otu0120,svmRadial,AUC,102
0.8528888888888889,0.002666666666666706,Otu0040,svmRadial,AUC,102
0.8553333333333335,2.2222222222212373e-4,Otu0116,svmRadial,AUC,102
0.8492222222222222,0.006333333333333413,Otu0142,svmRadial,AUC,102
0.8541944444444445,0.0013611111111111462,Otu0094,svmRadial,AUC,102
0.7949722222222222,0.06058333333333343,Otu0054,svmRadial,AUC,102
0.8555277777777778,2.7777777777848733e-5,Otu0064,svmRadial,AUC,102
0.8524305555555556,0.0031250000000000444,Otu0009,svmRadial,AUC,102
0.8305833333333333,0.024972222222222284,Otu0038,svmRadial,AUC,102
0.8557777777777779,-2.2222222222223476e-4,Otu0016,svmRadial,AUC,102
0.8552500000000001,3.055555555555589e-4,Otu0122,svmRadial,AUC,102
0.8550277777777778,5.277777777777937e-4,Otu0115,svmRadial,AUC,102
0.8525,0.003055555555555589,Otu0075,svmRadial,AUC,102
0.8554027777777778,1.5277777777777946e-4,Otu0129,svmRadial,AUC,102
0.8556666666666668,-1.1111111111117289e-4,Otu0059,svmRadial,AUC,102
0.8461944444444444,0.009361111111111264,Otu0165,svmRadial,AUC,102
0.8550277777777778,5.277777777777937e-4,Otu0033,svmRadial,AUC,102
0.8543055555555555,0.0012500000000000844,Otu0002,svmRadial,AUC,102
0.8545694444444445,9.86111111111132e-4,Otu0128,svmRadial,AUC,102
0.8704166666666667,-0.014861111111111103,Otu0076,svmRadial,AUC,102
0.8556666666666668,-1.1111111111117289e-4,Otu0023,svmRadial,AUC,102
0.8553888888888889,1.6666666666675933e-4,Otu0013,svmRadial,AUC,102
0.8550277777777778,5.277777777777937e-4,Otu0066,svmRadial,AUC,102
0.855138888888889,4.166666666666208e-4,Otu0010,svmRadial,AUC,102
0.8546388888888888,9.166666666667878e-4,Otu0126,svmRadial,AUC,102
0.8554722222222223,8.333333333332416e-5,Otu0091,svmRadial,AUC,102
0.8543055555555555,0.0012500000000000844,Otu0086,svmRadial,AUC,102
0.8532222222222222,0.0023333333333334094,Otu0047,svmRadial,AUC,102
0.8142499999999999,0.041305555555555706,Otu0125,svmRadial,AUC,102
0.856763888888889,-0.0012083333333333668,Otu0005,svmRadial,AUC,102
0.8578611111111111,-0.0023055555555554497,Otu0151,svmRadial,AUC,102
0.8606111111111112,-0.005055555555555591,Otu0153,svmRadial,AUC,102
0.8540000000000001,0.0015555555555555323,Otu0121,svmRadial,AUC,102
0.8544166666666668,0.0011388888888888005,Otu0025,svmRadial,AUC,102
0.8492361111111112,0.006319444444444433,Otu0063,svmRadial,AUC,102
0.8555555555555556,0,Otu0118,svmRadial,AUC,102
0.8551527777777779,4.027777777777519e-4,Otu0193,svmRadial,AUC,102
0.8530833333333334,0.002472222222222209,Otu0046,svmRadial,AUC,102
0.8548194444444445,7.361111111111596e-4,Otu0080,svmRadial,AUC,102
0.8555277777777779,2.777777777773771e-5,Otu0095,svmRadial,AUC,102
0.8555000000000001,5.555555555547542e-5,Otu0074,svmRadial,AUC,102
0.8544583333333334,0.001097222222222194,Otu0049,svmRadial,AUC,102
0.8553333333333335,2.2222222222212373e-4,Otu0045,svmRadial,AUC,102
0.8535416666666668,0.0020138888888888706,Otu0024,svmRadial,AUC,102
0.8476944444444444,0.007861111111111208,Otu0021,svmRadial,AUC,102
0.8540694444444444,0.001486111111111188,Otu0029,svmRadial,AUC,102
0.8541666666666667,0.001388888888888884,Otu0030,svmRadial,AUC,102
0.8555277777777779,2.777777777773771e-5,Otu0015,svmRadial,AUC,102
0.8561666666666667,-6.111111111111178e-4,Otu0160,svmRadial,AUC,102
0.8542361111111112,0.0013194444444444287,Otu0065,svmRadial,AUC,102
0.8537222222222222,0.0018333333333334645,Otu0254,svmRadial,AUC,102
0.85625,-6.94444444444331e-4,Otu0180,svmRadial,AUC,102
0.8553055555555557,2.4999999999997247e-4,Otu0069,svmRadial,AUC,102
0.8549444444444445,6.111111111111178e-4,Otu0161,svmRadial,AUC,102
0.8545833333333335,9.722222222221522e-4,Otu0062,svmRadial,AUC,102
0.8545555555555556,0.0010000000000000009,Otu0090,svmRadial,AUC,102
0.8556666666666668,-1.1111111111117289e-4,Otu0070,svmRadial,AUC,102
0.8529444444444445,0.0026111111111111196,Otu0101,svmRadial,AUC,102
0.8571666666666666,-0.0016111111111110077,Otu0114,svmRadial,AUC,102
0.8555277777777779,2.777777777773771e-5,Otu0082,svmRadial,AUC,102
0.8559722222222222,-4.166666666666208e-4,Otu0106,svmRadial,AUC,102
0.8556944444444445,-1.388888888889106e-4,Otu0079,svmRadial,AUC,102
0.8552500000000001,3.055555555555589e-4,Otu0169,svmRadial,AUC,102
0.857,-0.0014444444444443594,Otu0113,svmRadial,AUC,102
0.8555555555555556,0,Otu0068,svmRadial,AUC,102
0.8490972222222223,0.006458333333333344,Otu0055,svmRadial,AUC,102
0.8553333333333335,2.2222222222212373e-4,Otu0072,svmRadial,AUC,102
0.8520833333333334,0.00347222222222221,Otu0032,svmRadial,AUC,102
0.8290138888888889,0.026541666666666686,Otu0111,svmRadial,AUC,102
0.8556111111111112,-5.5555555555586444e-5,Otu0061,svmRadial,AUC,102
0.85575,-1.9444444444438602e-4,Otu0001,svmRadial,AUC,102
0.8504166666666667,0.005138888888888915,Otu0014,svmRadial,AUC,102
0.8516527777777777,0.0039027777777779216,Otu0044,svmRadial,AUC,102
0.8520694444444444,0.0034861111111111898,Otu0026,svmRadial,AUC,102
0.8645,-0.008944444444444422,Otu0084,svmRadial,AUC,102
0.8533333333333334,0.0022222222222222365,Otu0011,svmRadial,AUC,102
0.855,5.555555555556424e-4,Otu0020,svmRadial,AUC,102
0.8550555555555556,5.00000000000056e-4,Otu0050,svmRadial,AUC,102
0.8489583333333333,0.006597222222222365,Otu0163,svmRadial,AUC,102
0.8556111111111112,-5.5555555555586444e-5,Otu0119,svmRadial,AUC,102
0.8540416666666667,0.0015138888888889257,Otu0108,svmRadial,AUC,102
0.8555000000000001,5.555555555547542e-5,Otu0083,svmRadial,AUC,102
0.8530416666666667,0.0025138888888889266,Otu0041,svmRadial,AUC,102
0.8556527777777778,-9.722222222219301e-5,Otu0102,svmRadial,AUC,102
0.8629583333333334,-0.007402777777777758,Otu0057,svmRadial,AUC,102
0.8555555555555556,0,Otu0036,svmRadial,AUC,102
0.8554722222222223,8.333333333332416e-5,Otu0092,svmRadial,AUC,102
0.8556111111111112,-5.5555555555586444e-5,Otu0006,svmRadial,AUC,102
0.8470277777777778,0.0085277777777778,Otu0109,svmRadial,AUC,102
0.8722222222222222,0,Otu0081,svmRadial,AUC,103
0.8722222222222222,0,Otu0049,svmRadial,AUC,103
0.872611111111111,-3.8888888888877204e-4,Otu0026,svmRadial,AUC,103
0.8722222222222222,0,Otu0133,svmRadial,AUC,103
